id,smiles,inchiKey,parentGroupLabel,reactionStep,functionalGroup,stoichiometry,uff_energy,mmff_energy
407,Nc1c(N)c(N)nc(c12)cc3c(c2)nc(N)cc3N,LRVDDQBAONXPFS-UHFFFAOYSA-N,5,0,NH2,C12N7H13,50.60104095,-11.12168286
412,c1c(N)c(N)nc(c12)cc3c(c2N)nc(N)cc3,LUQKHDOFCGRQCL-UHFFFAOYSA-N,5,0,NH2,C12N6H12,42.80459917,3.587046313
414,Nc1cc(N)nc(c12)c(N)c3c(c2N)ncc(N)c3N,LUUMRBKJUGNDOA-UHFFFAOYSA-N,5,0,NH2,C12N8H14,70.12522542,103.7849917
416,c1c(N)c(N)nc(c12)c(N)c3c(c2N)ncc(c3)N,LWMIHSINGNYOMH-UHFFFAOYSA-N,5,0,NH2,C12N7H13,49.97940858,104.8796848
420,c1cc(N)nc(c12)c(N)c3c(c2N)ncc(N)c3N,MBKMGENKEHWXIC-UHFFFAOYSA-N,5,0,NH2,C12N7H13,59.12372787,95.74309537
432,Nc1c(N)cnc(c12)cc3c(c2N)nccc3N,MLGKOZQBADIJBX-UHFFFAOYSA-N,5,0,NH2,C12N6H12,56.85659598,110.0574432
436,Nc1c(N)cnc(c12)cc3c(c2)nccc3,MOVUFESDLNUMRR-UHFFFAOYSA-N,5,0,NH2,C12N4H10,40.67693722,69.37104759
439,c1cc(N)nc(c12)c(N)c3c(c2N)nccc3N,MSDBPJHSWBSIAP-UHFFFAOYSA-N,5,0,NH2,C12N6H12,54.95593497,68.27086275
442,Nc1cc(N)nc(c12)c(N)c3c(c2)nccc3,NARJEQWIUYTXJW-UHFFFAOYSA-N,5,0,NH2,C12N5H11,43.19158116,29.77474677
445,Nc1cc(N)nc(c12)c(N)c3c(c2)nc(N)cc3,NCYWOOHGFCSNNO-UHFFFAOYSA-N,5,0,NH2,C12N6H12,43.67615044,-21.36777922
455,Nc1ccnc(c12)cc3c(c2N)nccc3,NPQQHJFLFJDDDZ-UHFFFAOYSA-N,5,0,NH2,C12N4H10,47.46271064,83.90933969
469,Nc1cc(N)nc(c12)c(N)c3c(c2)nccc3N,NZWDDSGXKCYQIC-UHFFFAOYSA-N,5,0,NH2,C12N6H12,52.88811498,33.77758142
474,Nc1c(N)c(N)nc(c12)c(N)c3c(c2)ncc(N)c3N,OIPHSXIKYDELQU-UHFFFAOYSA-N,5,0,NH2,C12N8H14,65.75787816,106.5508676
476,Nc1c(N)c(N)nc(c12)cc3c(c2)nc(N)c(c3)N,OKCDBKUPBGVHMU-UHFFFAOYSA-N,5,0,NH2,C12N7H13,49.92763227,13.99505794
486,Nc1c(N)cnc(c12)c(N)c3c(c2)nccc3,OSWAVFWFNIQXFY-UHFFFAOYSA-N,5,0,NH2,C12N5H11,47.11648795,107.6049862
488,c1cc(N)nc(c12)cc3c(c2N)ncc(N)c3N,OWUAEAPEGXUOIM-UHFFFAOYSA-N,5,0,NH2,C12N6H12,47.57825825,56.46114448
492,Nc1c(N)c(N)nc(c12)cc3c(c2N)nccc3,OYSOPMKMLJUVMQ-UHFFFAOYSA-N,5,0,NH2,C12N6H12,56.21983033,80.5255457
493,Nc1c(N)c(N)nc(c12)cc3c(c2)ncc(N)c3N,OYTIBFOIBMNLGB-UHFFFAOYSA-N,5,0,NH2,C12N7H13,54.58952485,65.29777922
498,Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)c(c3)N,PCBNQMPPFWQRNH-UHFFFAOYSA-N,5,0,NH2,C12N9H15,67.91050205,91.11609115
500,Nc1c(N)c(N)nc(c12)cc3c(c2N)nc(N)c(c3)N,PCKMCPPYXFWZST-UHFFFAOYSA-N,5,0,NH2,C12N8H14,60.78649732,56.95505292
501,c1c(N)c(N)nc(c12)cc3c(c2N)ncc(c3)N,PCNNQBGZVHLMDJ-UHFFFAOYSA-N,5,0,NH2,C12N6H12,43.2387401,69.60796854
502,c1cc(N)nc(c12)cc3c(c2N)nccc3,PCOZOWHZMONEIS-UHFFFAOYSA-N,5,0,NH2,C12N4H10,38.09530105,28.88861185
503,Nc1cc(N)nc(c12)c(N)c3c(c2N)nccc3N,PEYLJTYJKGVWST-UHFFFAOYSA-N,5,0,NH2,C12N7H13,65.65568036,76.1420011
507,Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)cc3,PJBOPESGARRDAJ-UHFFFAOYSA-N,5,0,NH2,C12N8H14,63.65711653,63.5837604
508,Nc1c(N)c(N)nc(c12)cc3c(c2N)nc(N)c(N)c3N,PJDGBUJIFFALBX-UHFFFAOYSA-N,5,0,NH2,C12N9H15,70.43696545,74.02396417
512,c1cc(N)nc(c12)c(N)c3c(c2N)ncc(c3)N,PKCRSVAVJZZNHV-UHFFFAOYSA-N,5,0,NH2,C12N6H12,45.85918051,77.61314029
514,c1cc(N)nc(c12)c(N)c3c(c2N)nccc3,PMHYHKMYKUPTRO-UHFFFAOYSA-N,5,0,NH2,C12N5H11,44.79119804,65.48778374
515,Nc1c(N)c(N)nc(c12)c(N)c3c(c2)nccc3,PMNSEFDJAOZAAT-UHFFFAOYSA-N,5,0,NH2,C12N6H12,51.10399414,73.35770486
528,Nc1c(N)cnc(c12)cc3c(c2N)ncc(N)c3N,PZCAVAQXKSUECZ-UHFFFAOYSA-N,5,0,NH2,C12N7H13,61.58615331,140.6031395
540,c1c(N)cnc(c12)cc3c(c2)ncc(c3)N,QIWJEMJMZGGWEE-UHFFFAOYSA-N,5,0,NH2,C12N4H10,33.26315895,67.83947945
545,c1c(N)c(N)nc(c12)c(N)c3c(c2)nccc3N,QPGXTOVBSQYVJT-UHFFFAOYSA-N,5,0,NH2,C12N6H12,52.03313736,61.88211123
547,Nc1cc(N)nc(c12)cc3c(c2N)nccc3N,QQGVDZWZRSOHCA-UHFFFAOYSA-N,5,0,NH2,C12N6H12,52.92628199,35.36861637
549,c1c(N)c(N)nc(c12)cc3c(c2N)nccc3,QRFVYUGXJQIZHW-UHFFFAOYSA-N,5,0,NH2,C12N5H11,42.31814268,56.03113497
551,Nc1ccnc(c12)c(N)c3c(c2N)nccc3N,QRONONRUVBVTEV-UHFFFAOYSA-N,5,0,NH2,C12N6H12,63.38750803,124.770142
556,Nc1cc(N)nc(c12)c(N)c3c(c2)ncc(c3)N,QYKMHCYWZKPOAO-UHFFFAOYSA-N,5,0,NH2,C12N6H12,44.14874903,41.87405522
577,c1c(N)c(N)nc(c12)c(N)c3c(c2N)nccc3,RSCBRBMYIYMSFT-UHFFFAOYSA-N,5,0,NH2,C12N6H12,49.12008305,92.63093185
584,Nc1cc(N)nc(c12)cc3c(c2N)ncc(c3)N,RZWSGDMNOWZZNK-UHFFFAOYSA-N,5,0,NH2,C12N6H12,48.93250081,50.22007011
588,c1c(N)c(N)nc(c12)c(N)c3c(c2)nc(N)cc3N,SBOOSNQXSRWFIT-UHFFFAOYSA-N,5,0,NH2,C12N7H13,52.60317792,12.73774486
595,Nc1c(N)cnc(c12)cc3c(c2N)nccc3,SHQWVUBPLDQGCH-UHFFFAOYSA-N,5,0,NH2,C12N5H11,51.93575115,112.9897848
596,Nc1ccnc(c12)cc3c(c2)nccc3N,SHSKIRIZWCUYBX-UHFFFAOYSA-N,5,0,NH2,C12N4H10,41.00698736,40.43485462
599,c1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)cc3N,SKGWKRWCMPBLDW-UHFFFAOYSA-N,5,0,NH2,C12N8H14,59.69092359,48.416194
601,Nc1cc(N)nc(c12)cc3c(c2)ncc(c3)N,SPFOTJHQAFUSJH-UHFFFAOYSA-N,5,0,NH2,C12N5H11,37.67092498,6.553166461
607,Nc1ccnc(c12)c(N)c3c(c2)nccc3,SVSBWTBWTGYQIN-UHFFFAOYSA-N,5,0,NH2,C12N4H10,42.63817369,78.62070083
616,Nc1c(N)c(N)nc(c12)c(N)c3c(c2)ncc(c3)N,TZNBPRPGNQZWTA-UHFFFAOYSA-N,5,0,NH2,C12N7H13,52.09992967,85.50680952
625,Nc1c(N)c(N)nc(c12)cc3c(c2N)nc(N)cc3N,UKEQXPFQFCFEKX-UHFFFAOYSA-N,5,0,NH2,C12N8H14,61.60983335,30.39371597
642,Nc1cc(N)nc(c12)cc3c(c2)nccc3,UYBBPFZQSFPXET-UHFFFAOYSA-N,5,0,NH2,C12N4H10,36.75306832,-7.074996897
644,c1ccnc(c12)cc3c(c2N)nccc3,UYLKZKOXCCKSEL-UHFFFAOYSA-N,5,0,NH2,C12N3H9,37.56461249,79.992838
655,c1c(N)cnc(c12)cc3c(c2N)nccc3N,VQNGIWTURYJFGR-UHFFFAOYSA-N,5,0,NH2,C12N5H11,43.6767913,90.75443329
661,c1c(N)cnc(c12)cc3c(c2N)nccc3,VZHXBUMANXNFDT-UHFFFAOYSA-N,5,0,NH2,C12N4H10,38.56946885,92.10134625
668,c1c(N)c(N)nc(c12)cc3c(c2)nccc3N,WHAWUDLDZQCXJI-UHFFFAOYSA-N,5,0,NH2,C12N5H11,40.82469398,17.95882141
672,c1c(N)cnc(c12)cc3c(c2N)ncc(c3)N,WIOMDFBFGKCLAD-UHFFFAOYSA-N,5,0,NH2,C12N5H11,39.49099947,105.7016829
675,c1cc(N)nc(c12)cc3c(c2N)nccc3N,WJNPHDLRBDUEGS-UHFFFAOYSA-N,5,0,NH2,C12N5H11,43.16309328,27.58248324
676,Nc1c(N)c(N)nc(c12)cc3c(c2N)nccc3N,WKRBGPLBYNQHNU-UHFFFAOYSA-N,5,0,NH2,C12N7H13,61.14731357,77.23450488
679,Nc1cc(N)nc(c12)c(N)c3c(c2)ncc(N)c3N,WLQMECFJAUQWSZ-UHFFFAOYSA-N,5,0,NH2,C12N7H13,57.36287703,61.10115427
680,c1cc(N)nc(c12)c(N)c3c(c2)nccc3N,WLWJUBMZHNSJJU-UHFFFAOYSA-N,5,0,NH2,C12N5H11,47.94648533,33.17540295
688,Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)ncc(c3)N,WWCAFJYVTRFXAH-UHFFFAOYSA-N,5,0,NH2,C12N8H14,64.17875048,126.1618346
696,Nc1c(N)c(N)nc(c12)c(N)c3c(c2)nc(N)cc3,XFUHPPKXPSQMNV-UHFFFAOYSA-N,5,0,NH2,C12N7H13,52.1281438,22.32673024
710,Nc1ccnc(c12)c(N)c3c(c2N)nccc3,XRKXGMQFINCBTP-UHFFFAOYSA-N,5,0,NH2,C12N5H11,54.1233726,120.6393993
717,Nc1cc(N)nc(c12)c(N)c3c(c2N)nc(N)cc3N,XXSNYMIWYYSPFO-UHFFFAOYSA-N,5,0,NH2,C12N8H14,66.16586605,27.5430057
727,Nc1c(N)c(N)nc(c12)cc3c(c2)nccc3,YJLGJVGODXROMG-UHFFFAOYSA-N,5,0,NH2,C12N5H11,45.30129697,36.54234339
728,c1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)cc3,YJQBYDDNCUJPSD-UHFFFAOYSA-N,5,0,NH2,C12N7H13,49.55118568,40.315557
737,Nc1c(N)c(N)nc(c12)c(N)c3c(c2N)nc(N)c(N)c3N,YTNONYSTQDJUNH-UHFFFAOYSA-N,5,0,NH2,C12N10H16,82.57976478,112.4702807
755,c1c(N)cnc(c12)c(N)c3c(c2)nccc3,ZJMKSYCFIJBNAM-UHFFFAOYSA-N,5,0,NH2,C12N4H10,38.48670914,93.5727143
758,c1c(N)cnc(c12)c(N)c3c(c2N)nccc3N,ZLCDWLBOHNSKAE-UHFFFAOYSA-N,5,0,NH2,C12N6H12,55.47724539,132.8153054
763,c1c(N)c(N)nc(c12)c(N)c3c(c2)ncc(c3)N,ZQAJBUUQZYKYJX-UHFFFAOYSA-N,5,0,NH2,C12N6H12,43.16327842,68.27523365
767,c1cc(N)nc(c12)c(N)c3c(c2)ncc(c3)N,ZSJJPGVTGRMKBC-UHFFFAOYSA-N,5,0,NH2,C12N5H11,39.056293,39.67494134
775,Nc1cc(N)nc(c12)cc3c(c2)nc(N)cc3N,ZZCMIFQUGROXKL-UHFFFAOYSA-N,5,0,NH2,C12N6H12,42.10101132,-54.81301826
781,NC=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3N,AELCVJKTMRZRBM-UHFFFAOYSA-N,5,1,NH2,C12N7H15,75.78453604,78.47301444
784,NC=1C(N)=CNc(c12)cc=3c(c2)NC=C(N)C3N,AFFZRHAJIXAHDN-UHFFFAOYSA-N,5,1,NH2,C12N6H14,48.82682938,44.02223668
786,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3N,AIALOGRNVONHSZ-UHFFFAOYSA-N,5,1,NH2,C12N8H16,66.06639565,-23.31117139
797,NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N,AXEIRTOQPBITQF-UHFFFAOYSA-N,5,1,NH2,C12N8H16,76.75250532,29.97602268
800,C=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3,BAXUMMBGYQDQIK-UHFFFAOYSA-N,5,1,NH2,C12N3H11,29.36122467,-10.1226341
815,C=1C=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3,BMQMHERZFMQLNX-UHFFFAOYSA-N,5,1,NH2,C12N5H13,39.41355035,-46.23484412
822,C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3,BVZIESODFYORHD-UHFFFAOYSA-N,5,1,NH2,C12N4H12,38.54188882,6.278650412
823,NC=1C(N)=CNc(c12)cc=3c(c2)NC=CC3,BWEUVFHPIHLIHV-UHFFFAOYSA-N,5,1,NH2,C12N4H12,38.62972343,43.13493936
824,NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3N,BWNNDMITIAFWNT-UHFFFAOYSA-N,5,1,NH2,C12N6H14,56.37304655,7.364812771
827,C=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=C(C3)N,BXMAIAXWIFKIQP-UHFFFAOYSA-N,5,1,NH2,C12N6H14,49.601214,54.28813764
842,NC=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3,CJPKXENAPDCOPD-UHFFFAOYSA-N,5,1,NH2,C12N5H13,48.36116093,59.9524116
843,NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=C(C3)N,CKCIQFAQGBAKLD-UHFFFAOYSA-N,5,1,NH2,C12N8H16,63.77854672,-17.01475308
847,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3,CNKBZFMQFMUEHO-UHFFFAOYSA-N,5,1,NH2,C12N5H13,44.1075786,10.05095576
863,NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3N,CVHHRMNBALEGCZ-UHFFFAOYSA-N,5,1,NH2,C12N7H15,64.33659817,26.05682006
866,NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3,CYNJXZKXQKLROA-UHFFFAOYSA-N,5,1,NH2,C12N5H13,45.03715289,5.888280565
867,NC=1C=CNc(c12)c(N)c=3c(c2N)NC=CC3,DBPXZXMBPBPZDQ-UHFFFAOYSA-N,5,1,NH2,C12N5H13,59.32584204,75.23638116
869,C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3N,DELQKVUEWBPAEF-UHFFFAOYSA-N,5,1,NH2,C12N5H13,40.08287668,-6.523664664
882,C=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3N,DMZIYDALCGWDTN-UHFFFAOYSA-N,5,1,NH2,C12N4H12,35.37970829,-12.79783533
887,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3,DQUIURGAOKRLQT-UHFFFAOYSA-N,5,1,NH2,C12N6H14,44.46708458,-42.3114495
889,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N,DVTIQTWCVPZOQP-UHFFFAOYSA-N,5,1,NH2,C12N8H16,68.44685972,28.59194212
890,NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N,DVXHVJZGNZUBQP-UHFFFAOYSA-N,5,1,NH2,C12N7H15,61.31464394,14.33827057
892,C=1C=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N,DYVKOTXSLQBNDC-UHFFFAOYSA-N,5,1,NH2,C12N4H12,30.32595741,-19.61631671
894,C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=C(C3)N,DZOYAFKEDXSCTJ-UHFFFAOYSA-N,5,1,NH2,C12N7H15,49.00084683,-35.27478173
897,NC=1C(N)=CNc(c12)cc=3c(c2)NC=CC3N,FCGQVDGKJTWOJA-UHFFFAOYSA-N,5,1,NH2,C12N5H13,44.63829393,40.49367529
898,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N,FDIDELHHMAEHRN-UHFFFAOYSA-N,5,1,NH2,C12N7H15,54.2707787,15.97585869
899,NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3,FJAGFEIXTGZFRS-UHFFFAOYSA-N,5,1,NH2,C12N6H14,58.10196077,32.88576526
909,C=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N,FQNMJVMYKLYUQX-UHFFFAOYSA-N,5,1,NH2,C12N6H14,49.23034948,7.361179405
913,C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=CC3N,FTSXRNZYDJXRIP-UHFFFAOYSA-N,5,1,NH2,C12N6H14,49.84446683,8.42497096
927,C=1C(N)=CNc(c12)c(N)c=3c(c2N)NC=CC3,GFUXNBHGBUICBR-UHFFFAOYSA-N,5,1,NH2,C12N5H13,48.71843721,65.32993269
934,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3,GLESBTXEFSJDDX-UHFFFAOYSA-N,5,1,NH2,C12N6H14,53.19801652,25.29843525
936,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N,GLLGTSWSQDIDRX-UHFFFAOYSA-N,5,1,NH2,C12N7H15,65.11067232,25.85503089
941,C=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3,GQGIJUJKHVNBCP-UHFFFAOYSA-N,5,1,NH2,C12N4H12,38.61123512,50.76392457
947,C=1C(N)=CNc(c12)cc=3c(c2)NC=C(C3)N,GVYAMIYMVFQPOO-UHFFFAOYSA-N,5,1,NH2,C12N4H12,30.43033193,23.23991481
949,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=C(C3)N,GWFQQJIKLFZBMM-UHFFFAOYSA-N,5,1,NH2,C12N7H15,49.66498535,-36.00226577
957,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N,HDRWDJRLFNMUPN-UHFFFAOYSA-N,5,1,NH2,C12N6H14,54.41058594,12.71145244
959,C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3,HFCPOGJOFRHCOH-UHFFFAOYSA-N,5,1,NH2,C12N6H14,49.53385532,-31.63869491
966,NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3N,HLLUUIXTOBWIQB-UHFFFAOYSA-N,5,1,NH2,C12N8H16,65.78334862,-24.40385752
971,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N,HRSSLGXALXEYEF-UHFFFAOYSA-N,5,1,NH2,C12N9H17,85.33259842,49.96288772
972,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3N,HSOVHWWGENVCOP-UHFFFAOYSA-N,5,1,NH2,C12N9H17,81.99633906,-1.790236892
980,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=C(N)C3N,HZWYJZXPBZLRQI-UHFFFAOYSA-N,5,1,NH2,C12N7H15,58.61996328,15.42824437
986,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3,IGBCFZMFOUROHT-UHFFFAOYSA-N,5,1,NH2,C12N7H15,54.45593416,-27.18927763
990,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N,IJNSFUMSNZZFLN-UHFFFAOYSA-N,5,1,NH2,C12N8H16,69.22172439,33.35660679
992,C=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3,IJTKDBMBMLXHQU-UHFFFAOYSA-N,5,1,NH2,C12N4H12,38.65114525,49.23833433
1004,C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3,IUKNJTYEGORTJF-UHFFFAOYSA-N,5,1,NH2,C12N5H13,34.93594315,-56.20609182
1011,NC=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3,JHHFQLKPGFRPTB-UHFFFAOYSA-N,5,1,NH2,C12N5H13,52.98201024,62.86249239
1016,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3N,JNHRLLLYEZHDJF-UHFFFAOYSA-N,5,1,NH2,C12N8H16,65.49253751,-23.5241522
1023,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3,JTUYPBDHKJGVKK-UHFFFAOYSA-N,5,1,NH2,C12N5H13,43.27325185,12.55319517
1039,NC=1C=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3N,KNZYEZXCDVNUMY-UHFFFAOYSA-N,5,1,NH2,C12N6H14,42.36115036,-60.78988962
1045,C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(N)C3N,KVQNHQIAGTVGRK-UHFFFAOYSA-N,5,1,NH2,C12N7H15,54.02348432,12.05562298
1046,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3N,KVSIFZGQOJHSFL-UHFFFAOYSA-N,5,1,NH2,C12N6H14,50.19438981,7.386807326
1048,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3,KWWZNKACJNIXBA-UHFFFAOYSA-N,5,1,NH2,C12N7H15,54.38489299,-26.990992
1050,NC=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3N,KYCQZNDGTLDLMM-UHFFFAOYSA-N,5,1,NH2,C12N6H14,59.61321687,60.05440235
1057,C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(N)C3N,LHCIPUDDOBDIQE-UHFFFAOYSA-N,5,1,NH2,C12N7H15,63.97404553,24.97206869
1067,C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N,LTJFGKXXRYDWPU-UHFFFAOYSA-N,5,1,NH2,C12N6H14,44.26095988,2.942526344
1074,C=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=C(C3)N,MBDHZNCVCVYPEN-UHFFFAOYSA-N,5,1,NH2,C12N8H16,58.93878782,-20.76550072
1079,C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=CC3,MDPLOWRZYUIWIT-UHFFFAOYSA-N,5,1,NH2,C12N4H12,34.07624399,-3.847055512
1096,C=1C=C(N)Nc(c12)cc=3c(c2N)NC=CC3,MRMHWHGDILNNBJ-UHFFFAOYSA-N,5,1,NH2,C12N4H12,38.50630942,7.718903932
1098,NC=1C=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3,MSKCSCANNQJHPV-UHFFFAOYSA-N,5,1,NH2,C12N6H14,50.54192101,-42.53666565
1099,NC=1C=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N,MSRHQKYPEDCMFV-UHFFFAOYSA-N,5,1,NH2,C12N5H13,36.38774055,-18.65678207
1101,NC=1C=CNc(c12)cc=3c(c2N)NC=CC3N,MTDASGXKPYKFQL-UHFFFAOYSA-N,5,1,NH2,C12N5H13,55.46877838,56.45278879
1102,C=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=C(C3)N,MUDQGYLMQHFEIB-UHFFFAOYSA-N,5,1,NH2,C12N5H13,39.55810197,-4.751623488
1110,NC=1C(N)=CNc(c12)cc=3c(c2N)NC=CC3N,NAHWMSZWJVAWRM-UHFFFAOYSA-N,5,1,NH2,C12N6H14,59.33792779,59.09141771
1114,C=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC(N)=CC3N,NCZUMXKSETVKEL-UHFFFAOYSA-N,5,1,NH2,C12N7H15,50.66796514,-42.04784796
1115,NC=1C=CNc(c12)c(N)c=3c(c2)NC=CC3,NDCSDRHCVQXXDS-UHFFFAOYSA-N,5,1,NH2,C12N4H12,44.07896367,56.35474071
1118,C=1C(N)=CNc(c12)cc=3c(c2)NC=CC3N,NHGIUBGLMYAFFW-UHFFFAOYSA-N,5,1,NH2,C12N4H12,35.48211959,30.1124828
1125,NC=1C=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3,NOPVBLRFCSQPFS-UHFFFAOYSA-N,5,1,NH2,C12N5H13,36.28548299,-61.59276977
1129,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC(N)=CC3N,NPZRUFWOCCXSOF-UHFFFAOYSA-N,5,1,NH2,C12N7H15,51.00157358,-41.37978477
1136,NC=1C=CNc(c12)c(N)c=3c(c2N)NC=CC3N,NWJKMRYGNHLXPM-UHFFFAOYSA-N,5,1,NH2,C12N6H14,71.46924468,74.01883746
1145,NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC(N)=CC3,ODWUBSWCBPSZSY-UHFFFAOYSA-N,5,1,NH2,C12N6H14,45.90674429,-46.7274609
1148,C=1C(N)=CNc(c12)c(N)c=3c(c2)NC=CC3N,OFWHKSATQSEBOE-UHFFFAOYSA-N,5,1,NH2,C12N5H13,49.69703051,50.9528287
1152,NC=1C=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N,OHDLDUTXIQDNMY-UHFFFAOYSA-N,5,1,NH2,C12N6H14,50.60122111,1.944564584
1157,NC=1C(N)=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3,ONRBPGXKPRSHCL-UHFFFAOYSA-N,5,1,NH2,C12N7H15,68.2583253,44.33036125
1161,NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N,OREQBMVRMJIUKH-UHFFFAOYSA-N,5,1,NH2,C12N7H15,70.51995821,29.48313252
1164,C=1C(N)=CNc(c12)cc=3c(c2N)NC=C(C3)N,OTKGTODKZVATCB-UHFFFAOYSA-N,5,1,NH2,C12N5H13,39.62760756,39.75133058
1169,C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=C(C3)N,OXLDLSRELJHSHB-UHFFFAOYSA-N,5,1,NH2,C12N6H14,49.48686458,11.28826155
1179,C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3,PGLZQZVRNVUTOL-UHFFFAOYSA-N,5,1,NH2,C12N5H13,48.45811403,22.36593913
1180,NC=1C(N)=C(N)Nc(c12)cc=3c(c2N)NC=C(C3)N,PGRAYLMGGWQNDT-UHFFFAOYSA-N,5,1,NH2,C12N7H15,59.07416618,20.45742946
1190,C=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC=CC3N,POKMAAFEBAWLND-UHFFFAOYSA-N,5,1,NH2,C12N6H14,59.68174976,21.1830337
1192,NC=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(N)C3N,PQBMHENPWGGFMT-UHFFFAOYSA-N,5,1,NH2,C12N7H15,54.1833626,10.94335917
1197,NC=1C=C(N)Nc(c12)cc=3c(c2)NC=CC3,PXKMZVFDSMEBGU-UHFFFAOYSA-N,5,1,NH2,C12N4H12,35.42724454,-9.171377536
1198,NC=1C=C(N)Nc(c12)c(N)c=3c(c2)NC=CC3N,QAJLYDOBPUBOSO-UHFFFAOYSA-N,5,1,NH2,C12N6H14,56.05102572,5.965421612
1204,C=1C(N)=C(N)Nc(c12)cc=3c(c2)NC=C(C3)N,QENJXGAVMGYMNZ-UHFFFAOYSA-N,5,1,NH2,C12N5H13,35.04011734,-13.32206703
1206,NC=1C=C(N)Nc(c12)c(N)c=3c(c2N)NC(N)=CC3,QHXJDMUXGDXRPD-UHFFFAOYSA-N,5,1,NH2,C12N7H15,61.2173368,-28.00300721
